$GNRMC,174332.20,A,3902.65810,N,07730.58494,W,0.174,,011125,,,A*7F
$GNRMC,174332.30,A,3902.65806,N,07730.58501,W,0.196,,011125,,,A*78
$GNRMC,174332.40,A,3902.65800,N,07730.58503,W,0.031,,011125,,,A*77
$GNRMC,174332.50,A,3902.65781,N,07730.58519,W,0.384,,011125,,,A*76
$GNRMC,174332.60,A,3902.65779,N,07730.58521,W,0.303,,011125,,,A*76
$GNRMC,174332.70,A,3902.65782,N,07730.58519,W,0.122,,011125,,,A*79
$GNRMC,174332.80,A,3902.65777,N,07730.58522,W,0.124,,011125,,,A*72
$GNRMC,174332.90,A,3902.65769,N,07730.58533,W,0.260,,011125,,,A*7F
$GNRMC,174333.00,A,3902.65760,N,07730.58554,W,0.590,,011125,,,A*77
$GNRMC,174333.10,A,3902.65746,N,07730.58569,W,0.800,,011125,,,A*78
$GNRMC,174333.20,A,3902.65732,N,07730.58589,W,1.127,,011125,,,A*7B
$GNRMC,174333.30,A,3902.65725,N,07730.58594,W,1.149,321.48,011125,,,A*6A
$GNRMC,174333.40,A,3902.65720,N,07730.58599,W,1.063,,011125,,,A*7E
$GNRMC,174333.50,A,3902.65707,N,07730.58613,W,1.254,270.30,011125,,,A*65
$GNRMC,174333.60,A,3902.65698,N,07730.58628,W,1.422,249.01,011125,,,A*66
$GNRMC,174333.70,A,3902.65687,N,07730.58636,W,1.463,236.67,011125,,,A*6B
$GNRMC,174333.80,A,3902.65671,N,07730.58636,W,1.451,225.05,011125,,,A*6A
$GNRMC,174333.90,A,3902.65651,N,07730.58654,W,1.762,216.73,011125,,,A*6F
$GNRMC,174334.00,A,3902.65646,N,07730.58660,W,1.716,214.42,011125,,,A*63
$GNRMC,174334.10,A,3902.65639,N,07730.58664,W,1.660,213.06,011125,,,A*69
$GNRMC,174334.20,A,3902.65628,N,07730.58666,W,1.644,209.86,011125,,,A*6D
$GNRMC,174334.30,A,3902.65619,N,07730.58669,W,1.686,206.39,011125,,,A*64
$GNRMC,174334.40,A,3902.65612,N,07730.58672,W,1.677,203.95,011125,,,A*6F
$GNRMC,174334.50,A,3902.65606,N,07730.58678,W,1.678,202.76,011125,,,A*62
$GNRMC,174334.60,A,3902.65601,N,07730.58689,W,1.676,205.52,011125,,,A*67
$GNRMC,174334.70,A,3902.65593,N,07730.58700,W,1.735,209.03,011125,,,A*60
$GNRMC,174334.80,A,3902.65597,N,07730.58696,W,1.383,211.01,011125,,,A*67
$GNRMC,174334.90,A,3902.65600,N,07730.58695,W,1.186,,011125,,,A*72
$GNRMC,174335.00,A,3902.65604,N,07730.58692,W,0.948,,011125,,,A*72
$GNRMC,174335.10,A,3902.65609,N,07730.58689,W,0.734,,011125,,,A*71
$GNRMC,174335.20,A,3902.65609,N,07730.58692,W,0.625,,011125,,,A*79
$GNRMC,174335.30,A,3902.65606,N,07730.58700,W,0.642,,011125,,,A*7C
$GNRMC,174335.40,A,3902.65599,N,07730.58713,W,0.812,,011125,,,A*77
$GNRMC,174335.50,A,3902.65592,N,07730.58721,W,0.863,,011125,,,A*7A
$GNRMC,174335.60,A,3902.65586,N,07730.58727,W,0.893,,011125,,,A*75
$GNRMC,174335.70,A,3902.65580,N,07730.58736,W,0.958,,011125,,,A*74
$GNRMC,174335.80,A,3902.65576,N,07730.58739,W,0.879,,011125,,,A*7F
$GNRMC,174335.90,A,3902.65575,N,07730.58738,W,0.707,,011125,,,A*7A
$GNRMC,174336.00,A,3902.65573,N,07730.58738,W,0.594,,011125,,,A*7E
$GNRMC,174336.10,A,3902.65573,N,07730.58744,W,0.578,,011125,,,A*76
$GNRMC,174336.20,A,3902.65573,N,07730.58749,W,0.573,,011125,,,A*73
$GNRMC,174336.30,A,3902.65576,N,07730.58748,W,0.447,,011125,,,A*70
$GNRMC,174336.40,A,3902.65573,N,07730.58748,W,0.311,,011125,,,A*76
$GNRMC,174336.50,A,3902.65567,N,07730.58754,W,0.352,,011125,,,A*78
$GNRMC,174336.60,A,3902.65560,N,07730.58763,W,0.465,,011125,,,A*7B
$GNRMC,174336.70,A,3902.65549,N,07730.58775,W,0.632,,011125,,,A*76
$GNRMC,174336.80,A,3902.65544,N,07730.58779,W,0.649,,011125,,,A*74
$GNRMC,174336.90,A,3902.65541,N,07730.58785,W,0.649,,011125,,,A*73
$GNRMC,174337.00,A,3902.65543,N,07730.58785,W,0.562,,011125,,,A*73
$GNRMC,174337.10,A,3902.65549,N,07730.58783,W,0.466,,011125,,,A*7B
$GNRMC,174337.20,A,3902.65543,N,07730.58786,W,0.421,,011125,,,A*74
$GNRMC,174337.30,A,3902.65536,N,07730.58791,W,0.425,,011125,,,A*75
$GNRMC,174337.40,A,3902.65537,N,07730.58785,W,0.225,,011125,,,A*70
$GNRMC,174337.50,A,3902.65541,N,07730.58775,W,0.137,,011125,,,A*7F
$GNRMC,174337.60,A,3902.65537,N,07730.58774,W,0.197,,011125,,,A*76
$GNRMC,174337.70,A,3902.65543,N,07730.58767,W,0.407,,011125,,,A*7A
$GNRMC,174337.80,A,3902.65548,N,07730.58767,W,0.537,,011125,,,A*7C
$GNRMC,174337.90,A,3902.65544,N,07730.58771,W,0.416,,011125,,,A*74
$GNRMC,174338.00,A,3902.65541,N,07730.58770,W,0.409,,011125,,,A*78
$GNRMC,174338.10,A,3902.65532,N,07730.58774,W,0.312,,011125,,,A*74
$GNRMC,174338.20,A,3902.65533,N,07730.58769,W,0.435,,011125,,,A*78
$GNRMC,174338.30,A,3902.65537,N,07730.58767,W,0.574,,011125,,,A*77
$GNRMC,174338.40,A,3902.65539,N,07730.58765,W,0.570,,011125,,,A*78
$GNRMC,174338.50,A,3902.65537,N,07730.58769,W,0.517,,011125,,,A*7A
$GNRMC,174338.60,A,3902.65538,N,07730.58774,W,0.556,,011125,,,A*7F
$GNRMC,174338.70,A,3902.65539,N,07730.58778,W,0.565,,011125,,,A*73
$GNRMC,174338.80,A,3902.65537,N,07730.58787,W,0.465,,011125,,,A*73
$GNRMC,174338.90,A,3902.65536,N,07730.58797,W,0.527,,011125,,,A*75
$GNRMC,174339.00,A,3902.65528,N,07730.58813,W,0.671,,011125,,,A*71
$GNRMC,174339.10,A,3902.65518,N,07730.58827,W,0.741,,011125,,,A*76
$GNRMC,174339.20,A,3902.65506,N,07730.58839,W,0.786,,011125,,,A*7E
$GNRMC,174339.30,A,3902.65502,N,07730.58848,W,0.927,,011125,,,A*78
$GNRMC,174339.50,A,3902.65488,N,07730.58865,W,1.040,,011125,,,A*7B
$GNRMC,174339.60,A,3902.65478,N,07730.58875,W,1.147,,011125,,,A*70
$GNRMC,174339.70,A,3902.65469,N,07730.58883,W,1.213,,011125,,,A*7A
$GNRMC,174339.80,A,3902.65464,N,07730.58892,W,1.291,,011125,,,A*72
$GNRMC,174339.90,A,3902.65464,N,07730.58897,W,1.268,,011125,,,A*70
$GNRMC,174340.00,A,3902.65463,N,07730.58902,W,1.239,,011125,,,A*79
$GNRMC,174340.10,A,3902.65462,N,07730.58904,W,1.154,,011125,,,A*77
$GNRMC,174340.20,A,3902.65463,N,07730.58901,W,0.938,,011125,,,A*73
$GNRMC,174340.30,A,3902.65462,N,07730.58900,W,0.805,,011125,,,A*7D
$GNRMC,174340.40,A,3902.65464,N,07730.58902,W,0.750,,011125,,,A*71
$GNRMC,174340.50,A,3902.65467,N,07730.58906,W,0.770,,011125,,,A*75
$GNRMC,174340.60,A,3902.65469,N,07730.58908,W,0.730,,011125,,,A*72
$GNRMC,174340.70,A,3902.65477,N,07730.58899,W,0.546,,011125,,,A*76
$GNRMC,174340.80,A,3902.65481,N,07730.58892,W,0.454,,011125,,,A*79
$GNRMC,174340.90,A,3902.65473,N,07730.58895,W,0.380,,011125,,,A*7C
$GNRMC,174341.00,A,3902.65473,N,07730.58887,W,0.263,,011125,,,A*7B
$GNRMC,174341.10,A,3902.65465,N,07730.58899,W,0.250,,011125,,,A*72
$GNRMC,174341.20,A,3902.65460,N,07730.58904,W,0.228,,011125,,,A*7E
$GNRMC,174341.30,A,3902.65461,N,07730.58898,W,0.164,,011125,,,A*71
$GNRMC,174341.40,A,3902.65462,N,07730.58893,W,0.238,,011125,,,A*74
$GNRMC,174341.60,A,3902.65448,N,07730.58908,W,0.065,,011125,,,A*77
$GNRMC,174341.70,A,3902.65444,N,07730.58911,W,0.034,,011125,,,A*76
$GNRMC,174341.80,A,3902.65440,N,07730.58916,W,0.058,,011125,,,A*70
$GNRMC,174341.90,A,3902.65443,N,07730.58912,W,0.152,,011125,,,A*7D
$GNRMC,174342.00,A,3902.65447,N,07730.58910,W,0.224,,011125,,,A*73
$GNRMC,174342.10,A,3902.65451,N,07730.58907,W,0.412,,011125,,,A*70
$GNRMC,174342.30,A,3902.65448,N,07730.58919,W,0.273,,011125,,,A*74
$GNRMC,174342.40,A,3902.65446,N,07730.58930,W,0.223,,011125,,,A*73
$GNRMC,174342.50,A,3902.65442,N,07730.58935,W,0.300,,011125,,,A*73
$GNRMC,174342.70,A,3902.65438,N,07730.58936,W,0.213,,011125,,,A*7C
$GNRMC,174342.80,A,3902.65440,N,07730.58936,W,0.282,,011125,,,A*74
$GNRMC,174342.90,A,3902.65445,N,07730.58940,W,0.440,,011125,,,A*79
$GNRMC,174343.00,A,3902.65446,N,07730.58947,W,0.549,,011125,,,A*7D
$GNRMC,174343.10,A,3902.65448,N,07730.58950,W,0.597,,011125,,,A*77
$GNRMC,174343.20,A,3902.65448,N,07730.58951,W,0.561,,011125,,,A*7C
$GNRMC,174343.30,A,3902.65440,N,07730.58952,W,0.419,,011125,,,A*78
$GNRMC,174343.40,A,3902.65432,N,07730.58959,W,0.378,,011125,,,A*71
$GNRMC,174343.50,A,3902.65417,N,07730.58971,W,0.086,,011125,,,A*7F
$GNRMC,174343.60,A,3902.65419,N,07730.58971,W,0.191,,011125,,,A*75
$GNRMC,174343.70,A,3902.65418,N,07730.58974,W,0.142,,011125,,,A*7E
$GNRMC,174343.80,A,3902.65422,N,07730.58968,W,0.341,,011125,,,A*74
$GNRMC,174343.90,A,3902.65423,N,07730.58966,W,0.558,,011125,,,A*74
$GNRMC,174344.00,A,3902.65431,N,07730.58953,W,0.898,,011125,,,A*7E
$GNRMC,174344.10,A,3902.65436,N,07730.58950,W,1.054,,011125,,,A*72
$GNRMC,174344.20,A,3902.65434,N,07730.58953,W,1.017,,011125,,,A*77
$GNRMC,174344.30,A,3902.65434,N,07730.58952,W,1.045,,011125,,,A*70
$GNRMC,174344.40,A,3902.65445,N,07730.58938,W,1.455,111.57,011125,,,A*65
$GNRMC,174344.50,A,3902.65451,N,07730.58929,W,1.641,72.06,011125,,,A*56
$GNRMC,174344.60,A,3902.65448,N,07730.58929,W,1.597,57.56,011125,,,A*57
$GNRMC,174344.70,A,3902.65440,N,07730.58932,W,1.420,52.70,011125,,,A*58
$GNRMC,174344.80,A,3902.65436,N,07730.58940,W,1.239,48.41,011125,,,A*54
$GNRMC,174344.90,A,3902.65439,N,07730.58941,W,1.235,43.47,011125,,,A*5A
$GNRMC,174345.00,A,3902.65448,N,07730.58937,W,1.418,36.22,011125,,,A*5D
$GNRMC,174345.10,A,3902.65444,N,07730.58944,W,1.274,,011125,,,A*73
$GNRMC,174345.20,A,3902.65440,N,07730.58943,W,1.189,,011125,,,A*72
$GNRMC,174345.30,A,3902.65431,N,07730.58948,W,0.968,,011125,,,A*78
$GNRMC,174345.50,A,3902.65419,N,07730.58950,W,0.842,,011125,,,A*74
$GNRMC,174345.60,A,3902.65416,N,07730.58947,W,0.866,,011125,,,A*78
$GNRMC,174345.70,A,3902.65409,N,07730.58947,W,0.772,,011125,,,A*7D
$GNRMC,174345.80,A,3902.65404,N,07730.58944,W,0.766,,011125,,,A*79
$GNRMC,174345.90,A,3902.65398,N,07730.58949,W,0.598,,011125,,,A*74
$GNRMC,174346.00,A,3902.65397,N,07730.58952,W,0.477,,011125,,,A*7B
$GNRMC,174346.10,A,3902.65395,N,07730.58954,W,0.411,,011125,,,A*7E
$GNRMC,174346.20,A,3902.65387,N,07730.58962,W,0.202,,011125,,,A*7F
$GNRMC,174346.30,A,3902.65383,N,07730.58966,W,0.074,,011125,,,A*7D
$GNRMC,174346.40,A,3902.65380,N,07730.58967,W,0.048,,011125,,,A*77
$GNRMC,174346.50,A,3902.65377,N,07730.58968,W,0.009,,011125,,,A*74
$GNRMC,174346.60,A,3902.65373,N,07730.58969,W,0.050,,011125,,,A*7E
$GNRMC,174346.70,A,3902.65370,N,07730.58969,W,0.083,,011125,,,A*72
$GNRMC,174346.80,A,3902.65365,N,07730.58970,W,0.135,,011125,,,A*7D
$GNRMC,174346.90,A,3902.65360,N,07730.58967,W,0.264,,011125,,,A*78
$GNRMC,174347.00,A,3902.65354,N,07730.58968,W,0.273,,011125,,,A*7E
$GNRMC,174347.10,A,3902.65351,N,07730.58973,W,0.215,,011125,,,A*70
$GNRMC,174347.20,A,3902.65347,N,07730.58976,W,0.347,,011125,,,A*77
$GNRMC,174347.30,A,3902.65346,N,07730.58984,W,0.366,,011125,,,A*79
$GNRMC,174347.40,A,3902.65341,N,07730.58993,W,0.532,,011125,,,A*78
$GNRMC,174347.50,A,3902.65336,N,07730.58999,W,0.659,,011125,,,A*7D
$GNRMC,174347.60,A,3902.65331,N,07730.59003,W,0.718,,011125,,,A*76
$GNRMC,174347.70,A,3902.65327,N,07730.59007,W,0.769,,011125,,,A*72
$GNRMC,174347.90,A,3902.65322,N,07730.59021,W,0.960,286.55,011125,,,A*68
$GNRMC,174348.00,A,3902.65318,N,07730.59030,W,1.156,264.82,011125,,,A*6D
$GNRMC,174348.10,A,3902.65315,N,07730.59040,W,1.325,255.64,011125,,,A*6A
$GNRMC,174348.20,A,3902.65314,N,07730.59042,W,1.267,253.99,011125,,,A*69
$GNRMC,174348.30,A,3902.65312,N,07730.59044,W,1.238,254.45,011125,,,A*64
$GNRMC,174348.40,A,3902.65310,N,07730.59040,W,1.105,250.96,011125,,,A*62
$GNRMC,174348.50,A,3902.65308,N,07730.59039,W,1.028,251.10,011125,,,A*65
$GNRMC,174348.60,A,3902.65303,N,07730.59041,W,1.020,250.61,011125,,,A*6D
$GNRMC,174348.70,A,3902.65297,N,07730.59046,W,1.067,247.22,011125,,,A*65
$GNRMC,174348.80,A,3902.65292,N,07730.59054,W,1.198,250.42,011125,,,A*6D
$GNRMC,174348.90,A,3902.65287,N,07730.59053,W,1.115,251.50,011125,,,A*68
$GNRMC,174349.00,A,3902.65282,N,07730.59046,W,0.896,250.85,011125,,,A*6B
$GNRMC,174349.10,A,3902.65278,N,07730.59036,W,0.625,,011125,,,A*7A
$GNRMC,174349.20,A,3902.65274,N,07730.59028,W,0.454,,011125,,,A*7E
$GNRMC,174349.30,A,3902.65271,N,07730.59024,W,0.330,,011125,,,A*73
$GNRMC,174349.40,A,3902.65267,N,07730.59025,W,0.340,,011125,,,A*75
$GNRMC,174349.50,A,3902.65263,N,07730.59030,W,0.450,,011125,,,A*72
$GNRMC,174349.60,A,3902.65259,N,07730.59036,W,0.568,,011125,,,A*74
$GNRMC,174349.70,A,3902.65257,N,07730.59043,W,0.685,,011125,,,A*79
$GNRMC,174349.80,A,3902.65253,N,07730.59051,W,0.836,,011125,,,A*77
$GNRMC,174349.90,A,3902.65248,N,07730.59052,W,0.806,,011125,,,A*7C
$GNRMC,174350.00,A,3902.65245,N,07730.59052,W,0.734,,011125,,,A*7E
$GNRMC,174350.10,A,3902.65242,N,07730.59054,W,0.742,,011125,,,A*7F
$GNRMC,174350.20,A,3902.65238,N,07730.59056,W,0.757,,011125,,,A*77
$GNRMC,174350.30,A,3902.65235,N,07730.59054,W,0.658,,011125,,,A*77
$GNRMC,174350.40,A,3902.65231,N,07730.59050,W,0.507,,011125,,,A*79
$GNRMC,174350.50,A,3902.65228,N,07730.59046,W,0.407,,011125,,,A*76
$GNRMC,174350.60,A,3902.65224,N,07730.59046,W,0.419,,011125,,,A*76
$GNRMC,174350.70,A,3902.65221,N,07730.59045,W,0.362,,011125,,,A*7A
$GNRMC,174350.80,A,3902.65218,N,07730.59045,W,0.340,,011125,,,A*7F
$GNRMC,174350.90,A,3902.65213,N,07730.59048,W,0.462,,011125,,,A*7F
$GNRMC,174351.00,A,3902.65210,N,07730.59052,W,0.560,,011125,,,A*7C
$GNRMC,174351.10,A,3902.65207,N,07730.59053,W,0.592,,011125,,,A*77
$GNRMC,174351.20,A,3902.65203,N,07730.59053,W,0.549,,011125,,,A*76
$GNRMC,174351.30,A,3902.65200,N,07730.59052,W,0.505,,011125,,,A*7D
$GNRMC,174351.40,A,3902.65198,N,07730.59051,W,0.449,,011125,,,A*72
$GNRMC,174351.50,A,3902.65195,N,07730.59049,W,0.431,,011125,,,A*78
$GNRMC,174351.60,A,3902.65191,N,07730.59047,W,0.421,,011125,,,A*70
$GNRMC,174351.80,A,3902.65188,N,07730.59035,W,0.163,,011125,,,A*70
$GNRMC,174351.90,A,3902.65186,N,07730.59037,W,0.179,,011125,,,A*76
$GNRMC,174352.00,A,3902.65183,N,07730.59037,W,0.213,,011125,,,A*76
$GNRMC,174352.10,A,3902.65180,N,07730.59040,W,0.273,,011125,,,A*72
$GNRMC,174352.30,A,3902.65174,N,07730.59045,W,0.375,,011125,,,A*79
$GNRMC,174352.40,A,3902.65172,N,07730.59046,W,0.342,,011125,,,A*7F
$GNRMC,174352.50,A,3902.65170,N,07730.59049,W,0.395,,011125,,,A*79
$GNRMC,174352.70,A,3902.65166,N,07730.59052,W,0.429,,011125,,,A*76
