time,latitude,longitude,height_msl
2025-09-10 18:23:37.600,39.195047675,-77.257486113,150.0086
2025-09-10 18:23:37.700,39.195046638,-77.257486351,150.1043
2025-09-10 18:23:37.800,39.195045886,-77.257486624,150.1005
2025-09-10 18:23:38.000,39.195043874,-77.257486914,150.1053
2025-09-10 18:23:38.100,39.195042905,-77.257487086,150.1020
2025-09-10 18:23:38.200,39.195042002,-77.257487389,150.1640
2025-09-10 18:23:38.300,39.195040677,-77.257487312,150.1149
2025-09-10 18:23:38.400,39.195039353,-77.257487507,150.0992
2025-09-10 18:23:38.500,39.195037789,-77.257487698,150.1033
2025-09-10 18:23:38.600,39.195036409,-77.257487823,150.1154
2025-09-10 18:23:38.700,39.195034884,-77.257488053,150.1433
2025-09-10 18:23:38.900,39.195032606,-77.257487544,150.1688
2025-09-10 18:23:39.000,39.195031568,-77.257487239,150.1852
2025-09-10 18:23:39.100,39.195030452,-77.257486974,150.1995
2025-09-10 18:23:39.200,39.195029157,-77.257486563,150.2365
2025-09-10 18:23:39.300,39.195028020,-77.257485702,150.2499
2025-09-10 18:23:39.400,39.195026704,-77.257485017,150.2391
2025-09-10 18:23:39.500,39.195025301,-77.257484107,150.2390
2025-09-10 18:23:39.700,39.195022678,-77.257482437,150.2493
2025-09-10 18:23:39.800,39.195021559,-77.257481004,150.2747
2025-09-10 18:23:39.900,39.195020827,-77.257480031,150.3264
2025-09-10 18:23:40.000,39.195019823,-77.257478867,150.3195
2025-09-10 18:23:40.100,39.195019009,-77.257477729,150.3247
2025-09-10 18:23:40.200,39.195018243,-77.257476293,150.3331
2025-09-10 18:23:40.300,39.195017559,-77.257475215,150.3387
2025-09-10 18:23:40.400,39.195017024,-77.257474214,150.3620
2025-09-10 18:23:40.500,39.195016159,-77.257472276,150.3070
2025-09-10 18:23:40.700,39.195015189,-77.257468962,150.2418
2025-09-10 18:23:40.800,39.195014601,-77.257467679,150.2680
2025-09-10 18:23:41.100,39.195013325,-77.257463422,150.3234
2025-09-10 18:23:41.200,39.195013309,-77.257461989,150.3131
2025-09-10 18:23:41.300,39.195013057,-77.257460909,150.3567
2025-09-10 18:23:41.400,39.195012622,-77.257459697,150.3489
2025-09-10 18:23:41.500,39.195012497,-77.257458376,150.3628
2025-09-10 18:23:41.600,39.195012702,-77.257456578,150.3456
2025-09-10 18:23:41.700,39.195012518,-77.257454509,150.3176
2025-09-10 18:23:41.800,39.195012391,-77.257452808,150.3332
2025-09-10 18:23:42.100,39.195012959,-77.257447689,150.3802
2025-09-10 18:23:42.200,39.195013308,-77.257445973,150.3562
2025-09-10 18:23:42.300,39.195013580,-77.257444468,150.4083
2025-09-10 18:23:42.400,39.195013810,-77.257443076,150.3080
2025-09-10 18:23:42.500,39.195013998,-77.257441893,150.3266
2025-09-10 18:23:42.600,39.195014156,-77.257440641,150.3092
2025-09-10 18:23:42.700,39.195014714,-77.257439184,150.3386
2025-09-10 18:23:42.800,39.195014712,-77.257437410,150.3397
2025-09-10 18:23:42.900,39.195015191,-77.257435922,150.3170
2025-09-10 18:23:43.000,39.195015777,-77.257434565,150.3810
2025-09-10 18:23:43.100,39.195016121,-77.257433448,150.4127
2025-09-10 18:23:43.200,39.195016688,-77.257432120,150.3788
2025-09-10 18:23:43.300,39.195017365,-77.257431147,150.3275
2025-09-10 18:23:43.400,39.195018010,-77.257429996,150.2789
2025-09-10 18:23:43.500,39.195018446,-77.257428886,150.2535
2025-09-10 18:23:43.600,39.195019077,-77.257427956,150.2737
2025-09-10 18:23:43.700,39.195019270,-77.257427063,150.2625
2025-09-10 18:23:43.800,39.195020059,-77.257425950,150.2284
2025-09-10 18:23:43.900,39.195020330,-77.257424602,150.1991
2025-09-10 18:23:44.000,39.195020651,-77.257423288,150.2208
2025-09-10 18:23:44.100,39.195021102,-77.257422206,150.2051
2025-09-10 18:23:44.300,39.195022267,-77.257420555,150.1451
2025-09-10 18:23:44.400,39.195023288,-77.257419462,150.1085
2025-09-10 18:23:44.500,39.195023962,-77.257418119,150.0972
2025-09-10 18:23:44.600,39.195024374,-77.257417224,150.0812
2025-09-10 18:23:44.700,39.195024864,-77.257416405,150.1003
2025-09-10 18:23:44.800,39.195025390,-77.257415438,150.0869
2025-09-10 18:23:44.900,39.195026099,-77.257414376,150.0491
2025-09-10 18:23:45.000,39.195026664,-77.257412912,150.0814
