CUSTOM.updateTime.TEXT [UTC],CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.height [m],OSD.altitude [m],OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.zSpeed [m/s],OSD.ySpeed [m/s],OSD.xSpeed [m/s],OSD.hSpeed [m/s],OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel [%],BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.maxCellVoltageDeviation [V],BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.distanceMax [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.wind,HOME.dataRecorderFileIndex,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.location,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
 12:09:53.57 PM,7/16/2025,12:09:53.57 PM,1m 2.1s,62.1,39.1964686716648,115.6,276.4,-77.2622436974416,379.2,381.2,67.2,907,1523.6,28.133022,33.575716,-27.738056,27.514362,-4.697574,0,0,0.671082,-0.8,-30.4,-171.5,0,-2.1,-12.4,12.576565,188.5,191.2,P-GPS,Other,,27,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-158.7,201.3,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,1024,497,N,False,False,False,False,False,0,False,False,False,False,81,15.859,3746,4665,15.859,False,3.959,3.96,3.967,3.973,0.046,False,False,11.77,94.1,87.9,94.1,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1116.8,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:53.67 PM,7/16/2025,12:09:53.67 PM,1m 2.2s,62.2,39.1964560333093,115.6,276.4,-77.2622464004138,379.2,381.2,67.2,907,1528.3,27.496169,33.575716,-27.290668,27.514362,-3.35541,0,0,0.671082,-0.2,-30.4,-174.5,0,-1.5,-12.2,12.291867,185.5,189.4,P-GPS,Other,,27,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-162,198,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,1024,531,N,False,False,False,False,False,0,False,False,False,False,81,15.859,3746,4665,15.859,False,3.959,3.96,3.967,3.973,0.046,False,False,11.77,94.1,87.9,94.1,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1116.7,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:53.77 PM,7/16/2025,12:09:53.77 PM,1m 2.3s,62.3,39.1964445651604,115.6,276.4,-77.2622477096273,379.2,381.2,67.2,907,1532.5,26.91867,33.575716,-26.84328,27.514362,-2.013246,0,0,0.671082,-0.1,-30.2,-177.8,0,-0.9,-12,12.033702,182.2,185.0,P-GPS,Other,,27,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-165,195,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,1024,580,N,False,False,False,False,False,0,False,False,False,False,81,15.859,3746,4665,15.859,False,3.959,3.96,3.967,3.973,0.046,False,False,11.77,94.1,87.9,94.1,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1116.4,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:53.87 PM,7/16/2025,12:09:53.87 PM,1m 2.4s,62.4,39.1964344083366,115.6,276.4,-77.2622483060429,379.2,381.2,67.2,907,1536.2,26.187488,33.575716,-26.172198,27.514362,-0.894776,0,0,0.671082,0,-29.7,178.9,0,-0.4,-11.7,11.706835,178.9,182.6,P-GPS,Other,,27,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-167.8,192.2,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,1024,666,N,False,False,False,False,False,0,False,False,False,False,81,15.859,3746,4665,15.859,False,3.959,3.96,3.967,3.973,0.046,False,False,11.77,94.1,87.9,94.1,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1115.9,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:53.97 PM,7/16/2025,12:09:53.97 PM,1m 2.5s,62.5,39.1964234791998,115.6,276.4,-77.2622483304513,379.2,381.2,67.2,907,1540.2,25.725782,33.575716,-25.72481,27.514362,0.223694,0.223694,0,0.671082,0,-29.4,176.2,0,0.1,-11.5,11.500434,176.2,180.0,P-GPS,Other,,27,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-169.7,190.3,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,1024,1024,N,False,False,False,False,False,0,False,False,False,False,81,15.859,3746,4665,15.859,False,3.959,3.96,3.967,3.973,0.046,False,False,11.77,94.1,87.9,94.1,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1115.3,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:54.07 PM,7/16/2025,12:09:54.07 PM,1m 2.6s,62.6,39.1964138474063,115.6,276.4,-77.2622477117498,379.2,381.2,67.2,907,1543.7,25.089653,33.575716,-25.053728,27.514362,1.342164,1.342164,0,0.671082,-1.4,-29.3,174.1,0,0.6,-11.2,11.216059,174.1,177.1,P-GPS,Other,,27,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-170.7,189.3,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,1024,1024,N,False,False,False,False,False,0,False,False,False,False,81,15.859,3746,4665,15.859,False,3.959,3.96,3.967,3.973,0.046,False,False,11.77,94.1,87.9,94.1,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1114.5,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:54.17 PM,7/16/2025,12:09:54.17 PM,1m 2.7s,62.7,39.196404948517,115.5,276.3,-77.2622466055864,378.9,381.2,67.2,907,1547.0,24.506491,33.575716,-24.382646,27.514362,2.460634,2.460634,0,0.671082,-7.7,-24.2,173.7,0,1.1,-10.9,10.955363,173.7,174.4,P-GPS,Other,,27,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-170.9,189.1,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,1024,1024,N,False,False,False,False,False,0,False,False,False,False,81,15.859,3746,4665,15.859,False,3.959,3.96,3.967,3.973,0.046,False,False,11.77,94.1,87.9,94.1,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1113.7,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:54.27 PM,7/16/2025,12:09:54.27 PM,1m 2.8s,62.8,39.1963942955857,115.5,276.3,-77.2622446514942,378.9,381.2,67.2,907,1550.9,24.169305,33.575716,-23.935258,27.514362,3.35541,3.35541,0.223694,0.671082,-16.1,-16,172.6,0.1,1.5,-10.7,10.804628,172.6,171.9,P-GPS,Other,,26,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-170.9,189.1,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,981,907,N,False,False,False,False,False,0,False,False,False,False,81,15.972,3742,4665,15.972,False,3.992,3.993,3.997,3.99,0.046,False,False,9.341,94.3,87.9,94.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1112.6,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:54.37 PM,7/16/2025,12:09:54.37 PM,1m 2.9s,62.9,39.1963846788362,115.5,276.3,-77.2622425113316,378.9,381.2,67.2,907,1554.5,24.271572,33.575716,-23.935258,27.514362,4.026492,4.026492,0.223694,0.671082,-19.9,-10.1,170.2,0.1,1.8,-10.7,10.850345,170.2,170.2,P-GPS,Other,,26,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-170.9,189.1,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,971,730,N,False,False,False,False,False,0,False,False,False,False,81,15.972,3742,4665,15.972,False,3.992,3.993,3.997,3.99,0.046,False,False,9.341,94.3,87.9,94.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1111.4,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:54.47 PM,7/16/2025,12:09:54.47 PM,1m 3.0s,63.0,39.1963745074825,115.4,276.2,-77.2622400443079,378.6,381.2,67.2,906,1558.2,24.569708,33.575716,-24.158952,27.514362,4.47388,4.47388,0.223694,0.671082,-21.4,-6.7,169.3,0.1,2,-10.8,10.983624,169.3,169.3,P-GPS,Other,,26,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-171.2,188.8,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,971,730,N,False,False,False,False,False,0,False,False,False,False,81,15.972,3742,4665,15.972,False,3.992,3.993,3.997,3.99,0.046,False,False,9.341,94.3,87.9,94.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1110.2,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:54.57 PM,7/16/2025,12:09:54.57 PM,1m 3.1s,63.1,39.1963701986422,115.4,276.2,-77.262239671106,378.6,381.2,67.2,906,1559.8,24.87433,33.575716,-24.382646,27.514362,4.921268,4.921268,0.223694,0.671082,-21.5,-9.6,170.2,0.1,2.2,-10.9,11.119802,170.2,176.1,P-GPS,Other,,26,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-172.4,187.6,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,993,764,N,False,False,False,False,False,0,False,False,False,False,81,15.972,3742,4665,15.972,False,3.992,3.993,3.997,3.99,0.046,False,False,9.341,94.3,87.9,94.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1109.9,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:54.67 PM,7/16/2025,12:09:54.67 PM,1m 3.2s,63.2,39.1963598486459,115.4,276.2,-77.2622368015194,378.6,381.2,67.2,906,1563.7,24.966695,33.575716,-24.382646,27.514362,5.368656,5.368656,0.223694,0.671082,-18.4,-10.4,170.7,0.1,2.4,-10.9,11.161093,170.7,167.8,P-GPS,Other,,26,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-172.4,187.6,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,993,764,N,False,False,False,False,False,0,False,False,False,False,81,15.972,3742,4665,15.972,False,3.992,3.993,3.997,3.99,0.046,False,False,9.341,94.3,87.9,94.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1108.5,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:54.77 PM,7/16/2025,12:09:54.77 PM,1m 3.3s,63.3,39.1963499746415,115.3,276.1,-77.262234670908,378.2,381.2,67.2,906,1567.3,25.066706,33.575716,-24.382646,27.514362,5.816044,5.816044,0,0.671082,-16.8,-7.2,169.2,0,2.6,-10.9,11.205802,169.2,170.5,P-GPS,Other,,26,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-173.5,186.5,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,1001,770,N,False,False,False,False,False,0,False,False,False,False,81,15.972,3742,4665,15.972,False,3.992,3.993,3.997,3.99,0.046,False,False,9.341,94.3,87.9,94.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1107.4,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:54.87 PM,7/16/2025,12:09:54.87 PM,1m 3.4s,63.4,39.1963370858505,115.3,276.1,-77.2622313103221,378.2,381.2,67.2,906,1572.1,25.119551,33.575716,-24.382646,27.514362,6.039738,6.039738,0,0.671082,-18.1,-4.4,167.2,0,2.7,-10.9,11.229425,167.2,168.5,P-GPS,Other,,27,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-174.2,185.8,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,1012,797,N,False,False,False,False,False,0,False,False,False,False,81,15.972,3742,4665,15.972,False,3.992,3.993,3.997,3.99,0.046,False,False,9.341,94.3,87.9,94.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1105.8,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
 12:09:54.97 PM,7/16/2025,12:09:54.97 PM,1m 3.5s,63.5,39.1963252112409,115.3,276.1,-77.2622275599083,378.2,381.2,67.2,906,1576.6,25.390993,33.575716,-24.60634,27.514362,6.263432,6.263432,0,0.671082,-19.5,-3,166.3,0,2.8,-11,11.35077,166.3,166.2,P-GPS,Other,,27,5,True,,Mavic 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-174.8,185.2,False,False,False,False,False,False,,True,Card Full,100,100,1024,1684,1012,772,N,False,False,False,False,False,0,False,False,False,False,81,15.972,3742,4665,15.972,False,3.992,3.993,3.997,3.99,0.046,False,False,9.341,94.3,87.9,94.2,,,,,,,,,Idle,,,,,,1,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,39.1959278029359,-77.2583556332151,1104.2,1116.8,405.8,1640.4,True,1,1,False,False,False,False,,True,False,False,,393.7,,16.4,Calm,258,,1.13.13,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,"Germantown, MD",281.7,7.8,387.1,33.575798,13.645334,0,0,DJI Mavic 3 Pro,1581F67QE242600A,5Z9FL931AA05VA,5HAZLAB004M3G9,4ERPLABDA0CS24,DJI Fly,,1.13.13,54278D24-45C3-4E23-5436-2D51BD24CE17,1581F67QE242600A00L9,5Z9FL931AA05VA,,5HAZLAB004M3G9,4ERPLABDA0CS24,,,,,
