$GNRMC,171453.00,A,3902.64859,N,07730.59607,W,0.039,,011125,,,A*75
$GNRMC,171454.00,A,3902.64852,N,07730.59594,W,0.274,,011125,,,A*7B
$GNRMC,171455.00,A,3902.64890,N,07730.59646,W,0.240,,011125,,,A*7F
$GNRMC,171456.00,A,3902.64923,N,07730.59702,W,0.180,,011125,,,A*7B
$GNRMC,171457.00,A,3902.64950,N,07730.59767,W,0.107,,011125,,,A*72
$GNRMC,171458.00,A,3902.64973,N,07730.59816,W,0.126,,011125,,,A*76
$GNRMC,171459.00,A,3902.64982,N,07730.59842,W,0.094,,011125,,,A*70
$GNRMC,171500.00,A,3902.65000,N,07730.59863,W,0.179,,011125,,,A*7E
$GNRMC,171501.00,A,3902.65014,N,07730.59882,W,0.069,,011125,,,A*75
$GNRMC,171502.00,A,3902.65035,N,07730.59916,W,0.130,,011125,,,A*74
$GNRMC,171503.00,A,3902.65066,N,07730.59952,W,0.157,,011125,,,A*72
$GNRMC,171504.00,A,3902.65095,N,07730.59998,W,0.269,,011125,,,A*71
$GNRMC,171505.00,A,3902.65118,N,07730.60032,W,0.088,,011125,,,A*7A
$GNRMC,171506.00,A,3902.65136,N,07730.60053,W,0.202,,011125,,,A*72
$GNRMC,171507.00,A,3902.65146,N,07730.60062,W,0.169,,011125,,,A*78
$GNRMC,171508.00,A,3902.65162,N,07730.60087,W,0.006,,011125,,,A*72
$GNRMC,171509.00,A,3902.65169,N,07730.60098,W,0.098,,011125,,,A*71
$GNRMC,171510.00,A,3902.65174,N,07730.60111,W,0.131,,011125,,,A*77
$GNRMC,171511.00,A,3902.65192,N,07730.60130,W,0.114,,011125,,,A*7A
$GNRMC,171512.00,A,3902.65210,N,07730.60150,W,0.134,,011125,,,A*74
$GNRMC,171513.00,A,3902.65219,N,07730.60159,W,0.194,,011125,,,A*7F
$GNRMC,171514.00,A,3902.65229,N,07730.60169,W,0.237,,011125,,,A*72
$GNRMC,171515.00,A,3902.65230,N,07730.60153,W,0.077,,011125,,,A*74
$GNRMC,171516.00,A,3902.65238,N,07730.60167,W,0.246,,011125,,,A*78
$GNRMC,171517.00,A,3902.65240,N,07730.60156,W,0.239,,011125,,,A*7C
$GNRMC,171518.00,A,3902.65237,N,07730.60152,W,0.290,,011125,,,A*74
$GNRMC,171519.00,A,3902.65241,N,07730.60144,W,0.178,,011125,,,A*76
$GNRMC,171520.00,A,3902.65227,N,07730.60125,W,0.058,,011125,,,A*78
$GNRMC,171521.00,A,3902.65225,N,07730.60127,W,0.034,,011125,,,A*73
$GNRMC,171522.00,A,3902.65225,N,07730.60129,W,0.060,,011125,,,A*7F
$GNRMC,171523.00,A,3902.65225,N,07730.60125,W,0.041,,011125,,,A*71
$GNRMC,171524.00,A,3902.65227,N,07730.60125,W,0.204,,011125,,,A*77
$GNRMC,171525.00,A,3902.65226,N,07730.60129,W,0.110,,011125,,,A*7D
$GNRMC,171526.00,A,3902.65227,N,07730.60121,W,0.055,,011125,,,A*77
$GNRMC,171527.00,A,3902.65231,N,07730.60121,W,0.041,,011125,,,A*74
