time,latitude,longitude,height_msl
2025-09-05 16:46:27.000,39.194695437,-77.257685435,157.7679
2025-09-05 16:46:27.100,39.194695419,-77.257685449,157.7690
2025-09-05 16:46:27.200,39.194695417,-77.257685459,157.7656
2025-09-05 16:46:27.300,39.194695415,-77.257685470,157.7642
2025-09-05 16:46:27.400,39.194695378,-77.257685452,157.7645
2025-09-05 16:46:27.500,39.194695386,-77.257685461,157.7573
2025-09-05 16:46:27.600,39.194695358,-77.257685480,157.7625
2025-09-05 16:46:27.700,39.194695331,-77.257685482,157.7560
2025-09-05 16:46:27.800,39.194695316,-77.257685494,157.7537
2025-09-05 16:46:27.900,39.194695290,-77.257685522,157.7509
2025-09-05 16:46:28.000,39.194695277,-77.257685551,157.7585
2025-09-05 16:46:28.100,39.194695305,-77.257685592,157.7652
2025-09-05 16:46:28.200,39.194695298,-77.257685599,157.7606
2025-09-05 16:46:28.300,39.194695290,-77.257685568,157.7589
2025-09-05 16:46:28.400,39.194695314,-77.257685620,157.7696
2025-09-05 16:46:28.500,39.194695328,-77.257685633,157.7703
2025-09-05 16:46:28.600,39.194695309,-77.257685644,157.7730
2025-09-05 16:46:28.700,39.194695318,-77.257685665,157.7762
2025-09-05 16:46:28.800,39.194695305,-77.257685673,157.7726
2025-09-05 16:46:28.900,39.194695292,-77.257685679,157.7720
2025-09-05 16:46:29.000,39.194695262,-77.257685692,157.7709
2025-09-05 16:46:29.100,39.194695263,-77.257685724,157.7681
2025-09-05 16:46:29.200,39.194695273,-77.257685760,157.7748
2025-09-05 16:46:29.300,39.194695238,-77.257685757,157.7708
2025-09-05 16:46:29.400,39.194695249,-77.257685787,157.7743
2025-09-05 16:46:29.500,39.194695267,-77.257685790,157.7731
2025-09-05 16:46:29.600,39.194695258,-77.257685805,157.7809
2025-09-05 16:46:29.700,39.194695271,-77.257685827,157.7821
2025-09-05 16:46:29.800,39.194695257,-77.257685825,157.7843
2025-09-05 16:46:29.900,39.194695256,-77.257685859,157.7865
2025-09-05 16:46:30.000,39.194695257,-77.257685875,157.7941
2025-09-05 16:46:30.100,39.194695260,-77.257685907,157.7963
2025-09-05 16:46:30.200,39.194695247,-77.257685942,157.7994
2025-09-05 16:46:30.300,39.194695236,-77.257685972,157.7974
2025-09-05 16:46:30.400,39.194695227,-77.257685991,157.7967
